815	440	53	23
818	443	52	23
818	442	52	23
818	444	52	23
819	443	51	23
820	444	51	23
820	444	51	24
821	444	51	23
820	445	51	23
821	445	51	24
821	446	50	24
821	446	50	24
820	446	51	24
821	446	50	24
821	446	50	24
820	447	51	24
821	446	50	24
819	447	51	24
819	446	50	24
820	447	50	24
819	446	50	25
819	447	50	24
818	447	50	24
817	447	50	24
817	446	50	25
816	446	49	25
816	446	49	25
814	447	49	25
814	446	49	25
812	445	49	25
812	445	49	25
811	445	49	25
810	445	49	25
809	444	48	25
809	445	48	25
808	445	48	25
806	444	48	25
806	444	47	25
806	444	47	25
804	443	46	25
803	443	46	26
803	443	46	26
801	443	46	26
800	443	47	26
799	443	46	25
797	443	46	26
796	443	46	26
795	443	45	26
793	443	45	26
792	443	45	25
790	443	45	25
787	443	45	25
787	444	45	25
785	443	45	25
784	444	45	25
782	443	44	25
781	444	44	24
779	444	44	24
778	443	44	24
776	444	43	24
774	443	43	24
774	443	43	24
772	444	43	24
770	443	43	24
768	443	43	24
767	444	43	24
764	444	43	24
763	443	42	24
761	443	42	24
759	443	42	25
758	443	42	25
756	443	42	25
755	443	41	25
753	443	41	25
751	442	41	25
750	443	41	25
749	443	41	25
747	443	41	25
745	443	41	25
744	443	41	25
743	444	41	25
741	444	41	25
740	444	41	25
739	445	41	24
737	445	41	24
736	445	41	24
735	445	41	24
733	446	41	24
731	446	41	24
730	445	41	24
729	446	41	24
727	446	42	24
726	446	42	24
724	446	43	24
724	445	43	24
723	446	43	24
722	445	43	24
722	446	43	24
721	445	43	24
721	445	43	24
720	446	43	24
720	445	43	24
720	445	43	24
720	445	42	24
720	445	42	25
721	445	42	25
720	445	43	25
720	444	43	25
721	444	42	25
721	443	42	25
721	444	43	25
721	443	43	25
721	443	43	25
722	443	43	25
723	443	43	25
723	442	43	25
724	442	43	25
724	442	43	25
726	441	43	24
726	441	44	24
727	440	44	24
728	441	44	24
729	440	44	24
730	439	44	25
731	438	44	25
733	438	45	25
734	438	45	25
735	437	44	25
737	436	44	25
740	436	44	25
740	435	44	25
742	434	44	25
744	434	45	25
745	434	45	25
747	432	45	24
748	432	45	25
750	431	45	25
752	431	45	25
754	430	46	25
754	430	45	25
757	428	46	25
759	428	46	25
760	427	46	25
761	427	46	25
763	426	46	25
765	425	46	25
768	423	46	25
770	422	46	24
771	422	46	25
773	421	46	25
775	421	46	25
777	420	46	24
779	420	46	24
781	419	46	24
783	419	46	24
784	416	46	24
785	417	46	24
787	416	46	24
787	415	46	24
789	415	46	24
790	413	46	24
790	413	46	24
792	412	47	24
792	412	47	24
794	411	47	24
795	410	47	24
795	410	47	23
795	409	47	23
796	409	47	23
796	407	47	23
797	407	47	23
796	407	48	24
797	406	48	24
797	404	48	24
797	404	48	24
797	404	47	24
797	403	47	24
797	403	48	24
797	402	47	24
797	402	48	24
797	401	48	24
796	401	48	24
796	400	48	24
796	399	48	24
796	398	48	24
794	398	48	24
794	398	48	24
793	397	49	24
792	397	50	24
792	397	49	24
789	396	49	24
790	396	49	24
790	396	49	24
788	395	48	24
787	394	48	24
785	394	48	25
785	394	48	24
782	393	48	24
781	393	48	24
779	393	48	24
778	392	48	24
776	391	48	24
774	391	49	24
772	391	49	24
771	391	49	24
768	390	49	24
766	391	50	23
764	390	50	23
761	390	50	23
758	389	50	23
756	388	50	23
753	390	51	23
750	389	50	23
747	388	50	23
745	389	51	23
742	388	50	23
739	388	51	23
737	387	51	23
733	387	51	23
730	387	51	23
726	386	51	23
723	389	51	22
720	387	51	22
716	386	51	22
713	387	51	22
710	386	51	22
707	386	51	22
703	386	51	23
700	386	51	23
696	386	51	23
692	385	51	23
