908	392	136	54
906	395	140	47
903	395	143	43
902	396	145	40
901	396	147	37
899	395	146	37
902	397	148	36
901	395	146	36
901	395	146	37
903	394	147	36
897	387	147	38
903	389	148	36
899	388	147	35
896	387	148	35
899	386	148	34
897	387	149	34
893	386	150	34
897	386	149	34
891	385	150	34
894	385	150	35
893	382	148	36
893	381	147	36
893	378	150	36
891	370	149	38
891	375	149	38
893	372	149	37
892	374	150	36
890	372	150	35
894	372	149	35
891	370	148	35
895	372	148	35
895	367	147	36
896	369	148	36
892	361	144	38
895	366	145	38
893	365	145	37
891	364	143	37
896	365	143	37
896	365	143	36
899	364	145	36
895	367	144	36
898	362	142	36
892	363	140	36
899	361	141	36
894	362	139	37
899	359	140	37
897	361	140	38
895	358	140	39
901	362	140	40
899	356	140	40
899	362	140	40
902	359	140	40
903	359	139	41
905	358	139	41
908	360	139	41
908	361	138	42
907	360	137	41
909	360	137	41
909	361	136	40
912	362	135	41
911	362	134	41
911	360	134	41
915	362	133	42
913	363	133	41
914	361	132	41
918	362	131	41
920	363	129	42
921	363	129	42
921	363	128	43
921	364	128	43
923	365	128	43
923	362	129	43
931	369	125	45
934	368	124	45
937	370	122	46
935	367	122	45
941	371	120	45
940	371	119	45
944	370	119	46
949	366	118	47
953	363	117	49
956	360	117	51
955	353	117	52
955	355	119	53
956	356	121	55
957	357	123	56
959	354	124	58
962	350	124	58
961	350	125	59
962	350	127	60
963	351	129	58
965	350	132	59
967	344	132	61
966	348	133	62
969	343	134	62
970	345	134	62
970	342	135	62
970	343	137	62
971	345	140	62
968	351	143	58
968	348	144	60
969	355	146	59
966	353	147	58
965	361	147	56
969	356	145	58
970	366	144	57
969	361	145	59
971	369	143	58
970	361	143	60
965	369	145	58
973	363	141	61
975	371	139	60
971	368	137	63
973	378	137	61
971	372	137	64
971	378	137	62
973	372	137	61
975	376	135	60
974	379	134	60
971	381	134	58
975	385	133	58
974	392	133	57
974	389	132	58
975	391	131	58
975	396	132	55
975	399	132	56
974	399	135	58
973	396	136	61
973	402	135	60
976	399	134	62
977	402	135	60
977	405	136	58
974	413	138	55
973	406	140	54
977	403	139	55
978	410	139	57
978	409	137	57
981	408	136	57
978	411	138	56
983	414	138	55
981	412	136	56
986	415	135	57
987	415	133	58
988	415	133	57
993	423	134	57
990	420	136	57
993	423	134	58
995	421	132	59
999	421	131	59
996	423	130	59
1005	427	129	58
1001	428	125	61
1006	432	123	63
1008	432	122	63
1008	434	120	65
1013	431	121	61
1009	432	119	61
1015	437	121	60
1017	443	121	64
1018	440	121	62
1019	438	121	62
1023	438	120	62
1026	439	121	62
1025	441	119	63
1026	446	119	65
1029	446	118	65
1031	449	118	66
1029	442	117	64
1033	447	118	65
1032	446	119	65
1035	450	120	67
1035	447	119	65
1034	450	120	67
1036	453	120	66
1035	455	117	67
1038	453	118	64
1038	454	118	64
1041	459	118	64
1042	463	120	61
1041	459	119	62
1041	461	120	60
1041	462	120	57
1041	465	121	57
1043	475	121	55
1042	466	120	56
1042	470	121	54
1042	475	121	53
1045	481	122	52
1042	475	122	54
1044	489	122	51
1042	476	120	55
1040	474	121	53
1040	483	121	52
1040	480	120	54
1040	470	117	56
1040	468	118	55
1039	468	118	56
1040	472	118	58
1036	479	120	57
1038	476	119	55
1035	476	120	52
1035	477	119	52
1032	481	120	49
1031	485	122	46
1033	495	121	46
1031	474	120	49
1027	473	120	52
1030	482	120	54
1028	482	121	53
1024	487	124	50
1024	480	122	49
1023	479	121	50
1023	482	121	54
1021	490	122	50
1020	496	122	49
1021	481	121	51
1019	490	122	54
1016	498	122	53
1017	489	122	58
1012	482	121	58
1012	479	120	56
1010	475	120	56
1007	476	121	56
1013	482	119	61
1007	495	122	61
1008	487	123	63
1004	485	125	64
998	489	128	64
1000	488	127	65
998	493	129	64
999	489	128	65
998	487	128	66
998	483	128	68
996	482	129	69
994	480	129	69
994	478	127	73
996	480	127	76
994	480	127	77
992	479	129	78
989	477	131	79
982	474	132	78
988	478	134	78
982	479	135	80
984	476	134	80
979	473	135	79
979	477	138	79
973	469	138	76
977	480	137	77
978	474	136	76
974	474	136	77
981	480	134	79
980	475	134	78
975	474	137	79
975	477	136	80
975	480	137	80
977	473	135	78
976	472	134	78
979	475	134	80
977	475	136	81
973	471	138	80
973	471	135	79
979	477	134	81
978	475	133	80
977	475	133	79
980	475	133	80
980	477	135	80
979	473	133	81
978	473	133	80
976	471	133	79
981	473	136	80
980	475	137	80
981	471	137	79
981	472	138	79
987	472	138	80
983	475	138	80
985	475	140	76
982	477	141	74
985	475	138	73
987	479	138	72
989	470	137	71
990	463	137	71
988	468	138	73
987	469	137	75
988	467	139	72
990	468	139	75
990	471	140	76
996	469	139	75
995	465	139	72
998	459	139	69
995	463	141	71
999	466	141	73
1000	466	143	70
992	462	147	65
999	473	148	67
992	471	152	62
999	470	151	62
1002	460	149	63
999	459	149	65
1007	491	151	61
1003	459	151	62
1004	463	149	66
1012	457	146	68
1010	467	146	70
1012	464	148	69
1017	462	146	68
1015	463	147	70
1018	481	151	66
1014	490	155	61
1014	462	155	63
1028	458	151	68
1020	458	152	68
1019	454	153	69
1018	457	156	70
1019	455	159	71
1024	466	161	71
1029	459	160	72
1030	454	159	73
1023	455	162	75
1018	449	168	73
1034	485	169	69
1011	454	175	72
981	443	186	69
914	435	192	67
1019	458	192	67
997	446	197	66
989	453	200	66
961	439	207	65
923	437	214	61
1018	456	210	64
973	440	215	63
957	441	223	61
921	442	227	60
895	434	227	60
995	455	229	61
1018	451	217	70
1033	450	206	77
1021	437	206	77
1034	447	202	80
1038	443	199	82
1046	454	198	83
1027	439	200	78
1039	447	202	78
1049	442	200	77
1051	449	194	81
1041	438	199	77
1046	446	198	75
1053	452	192	80
1032	439	203	74
1054	461	195	80
1055	451	194	81
1049	441	198	78
1061	457	195	79
1051	444	197	75
1058	451	194	76
1049	443	196	77
1059	449	194	76
1055	444	194	75
1057	451	194	74
1057	450	191	78
1059	449	188	81
1055	439	190	80
1060	457	193	78
1060	438	195	73
1062	448	195	73
1057	439	196	71
1059	445	200	67
1057	453	200	65
1054	447	199	66
1058	455	198	69
1052	441	202	67
1055	448	202	67
1048	461	198	73
1063	439	201	69
1054	447	200	70
1053	438	200	70
1045	459	197	73
1050	456	200	75
1049	448	204	74
1044	444	204	74
1046	451	202	75
1047	444	203	75
1038	447	202	76
1032	465	197	81
1032	471	191	87
1036	464	188	89
1036	458	186	92
1033	461	190	93
1030	444	194	88
1027	451	197	87
1044	425	206	82
1037	437	210	81
1026	462	207	84
1037	432	214	81
1012	466	207	87
1019	452	208	89
1017	449	210	91
1016	447	215	91
1005	460	215	93
996	468	210	97
1000	460	207	99
1006	431	215	93
1015	434	222	91
993	465	215	96
992	465	211	99
990	466	207	101
993	458	205	101
1001	436	210	100
986	472	206	100
993	455	206	102
979	469	204	104
980	473	202	104
985	457	202	105
974	476	201	105
978	465	202	106
970	473	201	107
973	474	201	106
973	469	201	105
971	459	204	106
962	468	203	106
965	475	203	108
966	477	205	106
967	467	206	106
973	447	209	107
950	465	212	105
954	474	211	106
984	420	216	106
964	455	220	105
939	463	223	103
945	475	218	104
939	468	218	105
942	486	216	105
946	486	216	103
941	484	215	102
939	474	214	105
976	452	216	106
925	457	223	104
947	455	229	103
927	468	225	104
928	479	223	105
929	467	223	105
918	480	223	105
984	424	225	105
917	486	223	103
910	470	229	103
914	480	229	103
951	431	231	103
902	471	233	105
899	487	230	107
907	482	232	105
894	493	228	101
891	499	228	97
888	497	228	97
883	498	228	96
908	469	231	96
884	481	231	98
704	379	234	96
663	389	239	95
661	379	251	92
847	483	251	94
849	495	251	95
851	489	247	96
852	497	247	95
