1592	422	327	285
1586	417	320	287
1584	415	316	290
1582	414	315	291
1579	414	314	293
1575	416	312	294
1569	415	314	293
1565	416	313	293
1559	416	314	293
1553	416	316	291
1546	418	316	291
1537	417	315	290
1536	417	315	290
1528	419	314	288
1523	418	312	288
1519	419	309	287
1516	419	306	286
1511	420	303	285
1507	421	302	284
1501	421	299	283
1496	423	299	282
1491	423	298	280
1485	424	298	279
1481	425	297	278
1474	424	296	277
1470	425	296	276
1465	425	294	275
1461	426	293	274
1456	425	292	274
1452	427	292	273
1443	426	293	273
1437	427	294	272
1433	428	294	270
1428	427	293	270
1423	428	295	269
1416	427	293	269
1411	428	293	268
1407	428	292	266
1401	429	294	265
1394	429	293	265
1392	429	290	264
1384	429	292	263
1381	430	289	261
1374	429	291	260
1368	430	287	259
1366	431	285	258
1361	430	283	258
1355	431	283	257
1348	430	282	256
1345	432	281	257
1345	430	279	256
1333	432	282	256
1333	429	278	256
1323	430	279	256
1319	429	279	254
1313	429	279	253
1309	428	280	253
1306	430	278	254
1303	430	276	254
1297	431	274	254
1291	430	274	252
1287	429	273	251
1273	430	278	250
1272	429	278	249
1262	430	281	250
1264	428	279	249
1253	429	281	250
1260	427	275	249
1243	429	279	249
1244	427	275	247
1235	428	277	247
1235	426	273	246
1227	428	275	245
1221	428	274	245
1217	428	272	244
1209	429	272	243
1205	428	271	242
1204	430	271	240
1193	430	272	240
1181	430	275	238
1177	428	277	236
1179	429	273	235
1170	429	274	234
1167	429	274	233
1162	430	272	232
1297	383	293	235
1407	352	307	227
1487	329	319	222
1556	309	327	217
1573	299	332	214
1581	290	335	213
1596	273	330	219
1596	272	330	222
1581	264	338	215
1566	265	348	212
1547	265	360	209
1539	265	372	204
1539	265	376	202
1524	265	386	201
1510	269	392	204
1486	268	401	206
1476	268	405	208
1463	268	409	212
1448	271	411	218
1429	270	414	222
1413	267	417	225
1398	264	419	229
1380	263	422	233
1362	260	425	237
1338	261	432	241
1322	259	436	244
1305	253	442	247
1289	254	447	252
1273	255	451	257
1262	244	455	260
1244	253	457	266
1234	246	461	273
1219	246	461	285
1205	240	462	291
1196	241	463	301
1182	236	463	308
1175	230	464	310
1161	228	466	314
1150	223	468	316
1141	221	471	318
1129	220	471	321
1120	220	471	328
1103	214	475	332
1095	212	479	335
1084	210	480	341
1074	212	480	347
1067	198	482	346
1054	206	484	354
1057	198	480	357
1039	196	484	358
1032	203	483	368
1025	203	481	377
1019	191	484	377
1003	190	485	382
1001	184	486	383
987	199	488	401
959	205	495	418
936	193	511	424
925	197	525	438
893	205	543	462
857	198	566	485
839	190	579	497
838	187	589	509
823	180	599	520
835	179	589	530
803	174	603	534
787	171	614	541
814	175	608	552
797	170	606	554
793	166	597	554
775	168	606	557
782	163	600	557
762	166	598	559
785	164	587	562
765	161	587	558
775	164	588	563
746	156	587	561
725	158	602	560
739	159	594	561
726	158	595	561
716	163	597	563
725	156	593	561
719	161	591	562
693	156	595	560
718	159	593	564
707	158	585	564
676	155	594	562
686	153	596	561
682	161	605	565
652	159	610	563
663	156	604	562
645	156	606	559
649	156	605	561
621	153	613	559
632	152	612	562
615	153	613	561
623	150	614	562
611	152	610	560
624	151	606	559
618	153	602	559
609	156	600	559
594	157	602	554
604	153	603	552
578	166	613	553
586	162	611	555
579	162	607	554
570	156	608	548
570	166	610	551
546	164	615	547
546	166	613	546
537	165	615	546
537	170	612	547
542	164	620	548
521	168	619	543
506	175	622	544
519	171	624	546
507	175	620	546
494	177	632	549
501	174	629	552
476	179	630	548
495	175	623	550
467	183	626	549
475	174	624	549
462	181	621	546
465	177	621	548
454	185	621	545
453	177	625	542
449	180	619	541
445	184	616	541
442	184	619	543
416	185	620	542
426	180	622	543
409	186	622	545
409	180	619	545
390	188	624	544
405	178	616	544
378	180	621	541
384	180	620	539
357	187	623	537
361	185	630	541
364	182	634	546
347	187	621	544
353	183	620	545
352	189	611	548
338	187	609	543
498	239	624	528
1010	266	628	525
886	288	723	470
833	307	791	431
961	343	864	384
801	354	956	341
749	364	1040	313
729	383	1101	293
692	380	1149	284
743	394	1170	273
