9	408	52	36
9	410	56	33
12	411	60	32
9	412	65	31
14	411	67	30
12	411	70	30
11	411	74	30
22	410	73	30
29	410	71	31
37	408	68	31
41	408	66	30
48	408	65	30
52	407	63	30
59	408	62	30
62	408	62	29
69	410	62	29
71	410	62	29
77	411	62	29
80	411	62	29
86	415	61	29
86	415	61	29
93	416	61	29
93	416	62	29
100	418	63	29
103	418	63	29
106	418	64	28
115	417	63	28
118	415	63	28
116	416	63	28
123	415	62	29
124	415	64	28
133	411	61	29
132	411	62	29
141	409	60	29
142	409	59	29
146	407	60	29
148	407	62	29
153	407	61	29
154	407	61	29
158	407	62	28
160	407	62	29
163	407	62	29
165	408	62	30
170	410	62	29
169	409	63	30
174	411	63	30
177	413	62	30
179	414	63	29
181	414	64	29
184	415	65	29
188	416	66	29
195	416	66	29
200	416	66	29
201	417	67	29
201	416	68	28
205	417	68	28
204	417	69	28
205	417	70	28
209	417	70	28
212	417	71	28
217	418	71	28
222	418	72	27
223	418	71	27
225	418	71	27
226	417	71	27
229	417	71	27
229	417	72	27
234	417	73	27
237	417	73	27
239	415	75	27
242	416	76	27
244	415	77	26
247	415	77	26
251	415	77	26
253	414	77	27
256	414	78	26
261	414	78	26
260	415	79	26
266	414	78	26
268	415	77	27
270	415	77	27
272	416	77	27
275	416	77	27
274	417	77	27
277	417	78	27
280	417	78	27
280	418	79	27
284	417	79	27
286	417	79	27
289	418	79	27
290	417	80	27
292	417	81	26
291	416	82	26
298	415	82	26
299	414	82	27
300	414	82	26
300	414	85	26
304	412	86	26
303	412	88	26
306	413	88	26
311	414	89	26
311	414	89	26
310	414	90	26
314	415	90	26
313	416	91	26
317	418	92	26
317	417	93	26
318	419	94	26
317	420	96	26
322	421	96	26
321	421	98	25
327	421	97	25
324	420	98	25
331	419	98	25
329	419	100	25
334	417	99	25
332	416	100	25
335	415	100	26
335	414	101	25
339	412	100	25
335	411	101	25
341	411	100	25
344	410	101	25
344	411	100	25
348	411	101	25
349	410	100	25
348	411	100	25
349	411	100	25
355	413	99	25
360	415	98	25
361	415	98	25
365	417	97	25
367	417	97	25
369	418	98	25
367	419	100	25
371	419	100	25
368	418	100	25
373	419	102	25
370	419	103	25
372	418	105	24
374	418	106	24
377	418	106	24
381	418	106	24
383	418	105	24
385	418	104	24
386	418	104	24
387	417	104	24
389	418	104	24
389	417	104	24
392	417	104	23
391	416	103	23
396	414	104	23
396	413	104	23
401	411	104	23
399	410	107	23
405	407	107	23
403	407	109	23
412	404	109	23
414	403	110	23
421	403	110	23
423	402	112	23
426	403	113	23
436	403	112	23
441	403	112	24
447	403	112	24
452	404	112	24
460	403	114	24
466	404	113	24
475	403	114	24
491	402	114	24
485	402	116	23
499	400	118	23
512	399	120	23
510	398	122	23
508	399	125	23
522	399	128	23
517	399	132	22
528	399	136	22
536	399	138	23
540	401	141	23
546	401	145	23
548	402	151	22
554	405	158	22
551	405	168	22
546	408	183	21
542	409	197	20
502	411	207	20
490	411	221	19
432	411	239	18
511	414	251	18
548	413	261	18
550	415	275	18
538	413	289	18
508	416	306	18
388	397	312	23
232	399	317	24
239	395	327	28
235	394	336	30
220	393	349	32
227	393	365	34
229	392	385	35
260	395	395	36
261	396	417	35
276	399	439	35
272	397	460	35
264	399	483	35
254	400	516	35
289	398	541	38
317	399	571	39
329	401	607	39
199	397	655	40
265	397	685	42
197	396	725	43
219	394	757	44
223	393	797	43
186	393	837	42
166	390	867	46
115	382	894	51
165	383	913	54
38	371	934	57
8	370	961	62
36	371	988	66
0	362	1004	72
0	356	1010	79
2	357	1027	82
0	356	1035	86
0	355	1048	90
0	357	1052	94
0	361	1073	94
0	363	1086	96
0	365	1095	98
0	361	1097	101
0	363	1099	103
0	359	1107	106
0	362	1112	109
0	355	1114	111
0	363	1114	113
0	346	1114	114
0	351	1114	113
0	357	1114	115
