335	318	368	114
346	324	365	115
346	323	364	115
347	324	361	116
349	325	360	117
348	325	360	117
348	328	361	119
350	333	361	120
348	335	360	121
348	340	359	121
347	344	358	120
345	351	359	121
341	353	360	121
338	360	362	121
338	361	362	122
338	363	364	122
332	372	365	121
331	376	367	121
328	381	368	121
325	384	371	121
325	384	372	119
321	387	374	118
320	387	376	118
316	388	379	118
318	388	377	118
315	388	378	117
314	385	381	117
313	383	383	116
312	379	386	114
309	376	390	113
307	372	392	112
304	361	397	113
304	362	399	112
302	359	401	113
306	348	402	114
308	341	404	114
307	338	405	114
307	333	404	115
307	331	406	114
308	329	407	115
306	326	408	116
312	325	406	117
312	326	406	115
314	325	408	115
314	327	409	116
319	331	407	117
316	331	409	116
314	332	411	116
318	339	410	118
316	340	406	118
322	346	406	121
317	348	405	121
320	357	409	121
319	358	411	119
319	362	410	120
319	367	412	121
316	368	413	121
317	369	410	121
315	370	409	122
313	372	411	122
309	369	413	121
310	367	414	122
305	364	413	122
308	365	415	121
304	362	418	122
300	359	421	122
299	356	421	123
299	355	420	124
295	354	422	124
291	351	424	123
289	351	425	122
289	350	426	121
289	351	425	121
291	351	425	122
287	352	426	122
290	352	427	123
285	353	430	122
283	353	433	122
285	353	431	124
284	352	435	122
280	352	438	121
280	352	440	122
279	352	440	123
280	351	443	122
278	350	445	121
280	349	446	121
277	347	448	120
274	346	449	121
275	343	452	120
273	341	451	119
271	340	453	119
271	339	452	120
274	338	452	120
272	337	452	120
269	338	450	121
271	338	452	121
270	338	453	121
268	338	452	122
270	338	451	123
272	342	448	124
270	344	448	125
269	348	445	126
269	351	445	126
267	352	445	126
263	358	449	127
262	359	448	128
259	363	451	129
258	364	453	129
255	367	454	132
256	368	455	132
257	365	455	133
251	366	456	133
253	363	457	134
253	360	458	133
252	358	460	133
248	356	461	134
246	351	462	134
247	348	460	135
249	348	459	135
250	342	459	134
249	341	459	133
249	336	461	133
247	335	459	132
246	332	461	131
248	332	460	129
245	329	462	128
243	331	466	128
240	331	469	128
240	330	473	128
239	331	473	128
235	338	471	129
239	337	471	129
236	343	468	130
234	344	470	131
233	345	471	132
233	349	472	132
233	351	473	133
229	351	474	133
230	354	474	134
225	355	478	132
224	355	478	132
225	356	477	133
223	356	478	133
223	356	478	133
219	354	481	132
216	352	487	130
216	352	488	131
217	350	488	132
214	349	487	133
216	348	490	132
212	347	489	131
212	346	488	133
212	347	489	134
208	346	490	133
207	346	490	134
204	346	494	134
204	347	495	134
200	348	499	134
201	348	499	134
200	348	501	133
199	347	502	133
199	345	501	133
201	344	499	134
202	345	498	134
203	344	495	134
201	345	495	134
199	338	495	135
197	334	495	134
197	334	494	135
190	334	495	136
190	333	498	134
189	331	498	135
182	327	496	134
187	327	495	136
189	328	496	137
184	327	496	136
182	334	496	137
182	333	498	136
183	336	495	138
183	337	498	139
182	341	494	139
178	344	497	140
181	352	499	138
177	352	503	137
176	353	501	138
183	356	499	138
180	357	499	138
181	359	499	139
179	358	501	138
181	359	499	138
177	356	500	135
180	356	496	137
183	355	493	138
177	352	497	137
180	351	497	137
175	348	499	136
175	345	501	136
172	340	498	138
173	340	496	139
174	339	498	138
156	330	504	137
161	327	501	139
158	326	503	138
156	325	505	139
155	325	505	140
148	325	513	139
156	327	507	139
149	329	509	137
146	331	507	140
156	338	506	139
150	341	505	141
151	345	507	139
146	349	507	139
148	352	509	139
147	351	511	137
150	356	513	138
146	355	506	137
152	360	503	137
151	359	505	136
150	360	503	135
150	359	506	133
147	353	506	133
146	354	508	133
151	348	505	133
150	340	504	132
151	336	504	134
152	331	503	134
153	329	503	136
155	323	503	137
153	323	504	139
146	322	500	139
149	323	501	139
144	325	504	138
141	326	505	137
142	334	509	138
141	335	512	140
141	341	509	140
143	344	509	141
137	352	506	139
141	351	504	139
143	353	505	140
139	358	507	139
140	358	500	138
138	360	504	138
134	362	503	135
132	360	500	133
137	354	497	132
131	354	496	134
136	347	499	132
140	342	499	132
133	334	498	131
139	330	494	132
137	326	496	134
135	322	490	135
141	319	489	134
133	317	491	134
139	319	500	135
124	319	497	135
132	324	497	136
132	324	493	136
137	336	494	135
138	339	501	137
140	340	500	137
136	346	499	136
141	350	499	137
140	358	499	138
140	359	496	138
142	368	498	139
142	367	498	138
142	367	500	137
136	369	494	135
141	368	497	134
142	365	492	134
148	364	491	134
142	362	491	134
147	353	493	132
151	346	494	131
137	338	499	131
141	332	499	131
145	330	501	131
139	321	504	131
138	318	500	132
138	316	500	134
132	313	499	135
134	312	494	133
130	312	492	134
132	312	490	136
123	313	487	138
130	317	486	138
125	324	481	137
123	325	488	134
122	336	484	135
122	340	469	137
137	348	477	136
129	350	479	135
124	359	478	133
137	368	483	134
131	366	489	133
131	370	485	131
130	370	496	131
117	369	499	129
121	368	508	127
119	366	509	128
111	364	510	129
109	360	520	130
108	355	522	129
97	347	526	128
106	345	532	127
89	337	522	125
87	337	528	125
102	338	525	126
88	333	525	123
105	332	519	125
92	326	516	122
104	329	510	126
95	327	508	123
101	326	499	124
117	330	499	125
118	329	490	126
116	336	481	126
121	342	481	126
131	340	487	125
108	351	482	124
128	350	482	128
117	356	483	127
113	357	483	127
117	359	481	128
119	360	486	125
113	363	480	124
113	364	479	126
108	361	478	123
112	360	481	124
108	361	476	125
106	356	475	121
107	356	475	121
109	353	477	123
109	349	477	123
113	350	480	125
106	350	480	125
110	351	481	126
107	339	482	125
98	332	483	124
103	337	489	124
102	335	496	125
107	340	486	124
112	341	477	124
108	347	480	122
115	348	478	123
112	355	474	127
119	353	471	125
118	360	468	126
114	359	467	125
116	366	470	124
104	367	466	122
109	369	465	122
109	370	466	120
119	368	465	118
114	369	472	119
113	368	469	120
116	363	471	118
117	361	466	119
114	356	461	117
115	356	464	116
104	351	473	114
108	347	470	115
110	341	471	116
102	333	478	114
102	334	474	116
106	332	478	117
105	330	467	117
101	334	472	117
107	333	461	119
113	339	464	120
104	339	473	120
107	345	471	122
112	350	474	121
120	356	472	122
114	359	464	120
121	366	466	122
122	366	461	123
118	371	467	124
117	372	470	125
