607	493	346	171
610	499	345	160
608	505	348	153
602	506	349	147
601	508	348	144
597	508	348	142
595	509	347	140
591	510	347	141
591	505	342	139
590	509	342	136
588	508	339	136
586	506	336	136
588	504	335	134
583	506	335	134
583	505	332	135
584	507	328	136
584	504	325	137
583	505	323	137
583	500	321	137
585	501	320	137
583	505	318	139
583	500	317	139
581	500	316	140
581	501	313	140
583	498	312	140
581	498	310	140
583	495	309	140
581	498	309	136
581	497	307	136
583	497	304	137
587	495	302	136
589	498	299	135
591	492	300	134
592	495	301	133
590	492	299	133
592	495	297	130
594	494	295	130
599	492	293	129
598	492	293	129
600	493	290	128
602	490	288	128
605	491	285	129
609	491	284	129
609	488	282	129
612	491	281	130
613	487	280	130
616	488	277	129
617	485	276	128
618	492	276	128
621	484	273	129
624	485	271	129
627	484	268	128
631	487	266	129
630	486	264	129
631	482	263	126
635	485	260	126
636	483	260	122
635	484	260	122
638	484	258	120
641	485	256	119
641	485	253	118
643	484	251	117
644	483	250	114
643	485	250	113
645	485	249	112
647	485	246	112
646	485	245	112
649	482	244	111
649	482	243	111
651	483	242	111
650	481	239	111
653	480	238	111
651	480	236	109
652	480	235	109
648	478	234	109
648	479	233	109
650	478	230	109
648	477	230	109
647	477	229	109
647	477	227	107
646	478	225	106
641	474	225	107
634	476	228	107
623	474	232	107
609	472	237	108
590	468	245	110
568	462	255	113
543	456	268	117
514	454	281	122
487	448	297	125
460	439	311	132
436	442	324	138
408	432	338	146
391	429	350	149
376	425	360	153
364	422	368	158
354	418	374	162
346	410	380	166
337	408	385	169
326	405	390	172
328	402	392	173
321	399	391	177
318	397	391	178
312	398	391	180
313	399	390	177
318	395	385	177
313	398	384	176
318	397	380	175
318	397	376	175
324	391	372	179
321	394	368	178
325	400	369	178
322	391	366	183
326	397	366	182
324	389	365	186
329	401	362	185
328	393	360	186
334	398	357	183
335	397	357	182
342	398	354	182
328	397	356	179
342	402	355	175
351	399	350	176
355	403	345	177
357	397	343	177
363	401	341	173
369	397	337	176
362	401	340	174
372	402	342	169
374	407	337	167
388	401	334	171
391	401	328	166
390	402	328	164
403	405	325	163
411	409	320	162
415	404	316	166
423	405	312	164
430	409	308	162
438	411	306	162
443	404	304	164
443	412	304	163
453	413	302	159
457	409	299	160
462	407	297	163
464	413	298	160
472	409	294	160
476	414	292	160
484	415	290	157
486	416	290	154
489	418	290	151
493	420	289	149
495	423	289	145
497	428	291	141
507	424	289	141
510	425	284	143
516	423	282	143
516	425	280	142
525	424	279	141
525	422	277	142
531	424	276	141
530	425	277	138
537	431	277	134
537	428	271	134
542	430	272	134
543	431	270	134
549	425	267	139
549	429	266	140
552	422	262	142
549	427	265	139
555	430	264	139
555	425	259	137
559	430	259	137
558	430	256	135
563	430	254	137
562	428	253	137
567	425	249	137
563	431	249	135
567	429	248	134
570	427	244	134
567	429	244	132
570	430	242	131
562	432	245	127
566	432	246	126
565	435	246	125
566	433	243	125
568	437	243	124
563	429	239	125
566	432	238	126
564	431	237	125
565	429	236	126
561	429	236	124
566	433	235	124
562	431	234	121
564	432	233	123
563	430	232	121
561	432	231	120
560	432	230	121
562	431	227	121
561	431	225	122
561	431	223	121
562	434	222	120
557	436	222	116
562	433	221	117
559	434	219	117
557	433	217	115
560	432	215	116
558	431	214	116
557	431	212	117
556	430	213	117
555	430	213	117
553	433	213	114
554	426	211	115
554	430	210	114
551	431	210	114
554	427	208	115
550	427	208	113
552	430	206	111
548	430	207	107
550	432	207	104
546	435	208	101
546	431	210	98
544	433	210	98
546	430	209	97
545	430	209	96
544	431	209	96
542	431	210	96
547	432	207	97
544	431	206	97
549	432	204	97
550	434	201	98
547	434	202	97
550	432	201	96
547	431	202	94
551	432	201	94
554	433	199	93
553	432	199	93
559	430	196	93
561	433	194	95
560	432	193	93
565	431	191	94
569	433	189	95
569	434	189	93
571	436	189	93
575	435	187	94
573	436	188	93
578	433	187	94
579	437	186	94
580	434	185	94
584	435	184	93
585	438	184	92
586	438	184	93
590	434	183	93
593	441	182	95
592	436	183	95
598	435	181	94
598	442	181	94
594	441	184	92
603	440	181	93
604	442	180	96
604	441	181	96
604	443	182	94
608	442	181	96
611	443	179	97
611	444	180	97
614	444	179	96
617	446	176	95
620	448	174	95
619	448	175	93
621	450	175	94
622	450	175	92
622	452	175	91
623	452	173	92
622	455	174	91
622	457	173	91
620	459	175	91
620	458	174	92
619	461	175	91
619	461	174	93
616	462	174	92
616	462	174	94
610	464	177	92
615	464	176	93
606	467	179	91
608	466	178	91
607	466	177	91
612	466	173	91
611	464	169	89
610	468	166	91
608	468	165	91
605	468	164	91
605	468	163	90
601	474	164	90
597	474	164	89
598	474	163	87
593	476	162	86
592	478	162	86
590	479	162	85
587	479	161	85
584	481	160	84
583	483	159	84
581	485	158	83
579	486	158	83
575	486	157	84
574	487	157	83
570	490	157	83
567	489	157	83
565	492	156	83
561	490	154	84
558	493	155	83
556	493	155	82
553	496	154	82
548	496	155	83
547	496	155	83
544	496	153	84
541	498	153	85
538	500	153	84
534	500	154	83
533	501	153	82
531	504	153	81
529	505	153	79
526	507	153	78
525	508	152	78
524	509	152	78
525	512	151	79
521	512	152	79
522	514	152	77
519	516	152	77
519	517	152	77
520	517	151	77
519	518	152	76
518	519	152	75
518	521	151	77
519	521	151	77
519	522	152	76
519	522	152	76
521	522	150	75
522	521	148	76
522	523	148	77
525	523	147	78
524	523	148	77
525	523	147	77
527	523	147	77
528	523	147	76
531	522	146	77
534	525	145	76
536	524	144	77
539	523	144	77
540	522	144	77
542	522	144	75
545	524	143	76
547	523	142	75
551	519	142	75
551	522	142	73
555	520	142	73
557	518	142	72
559	522	142	72
562	522	141	72
565	521	141	71
568	518	140	72
569	521	140	72
573	517	141	73
574	517	141	73
