463	435	44	19
463	435	44	19
464	436	44	19
466	436	44	18
467	437	44	18
467	437	44	19
469	438	44	18
470	438	44	18
471	439	44	18
473	440	43	18
473	440	44	18
474	440	44	18
475	441	44	18
476	441	44	18
477	441	44	18
477	442	44	18
479	443	44	18
479	444	44	18
480	445	44	18
481	445	45	18
482	446	44	18
484	447	44	17
485	447	44	17
486	448	43	17
487	449	42	17
487	449	43	17
488	450	43	17
489	451	43	17
489	451	43	17
490	451	45	17
492	452	43	17
492	453	43	17
494	454	43	16
495	455	43	16
497	456	43	17
496	456	43	16
498	457	43	17
500	458	42	17
501	459	42	16
501	460	43	16
502	460	43	16
504	460	42	17
505	462	42	16
506	463	43	15
507	460	43	19
509	461	43	20
511	460	43	20
511	461	43	20
513	462	43	20
515	462	43	20
518	463	43	20
522	464	42	20
524	465	42	20
528	465	42	20
531	466	42	20
535	467	42	20
539	468	42	19
542	468	42	19
546	470	42	19
550	470	42	19
554	473	42	17
558	474	40	16
562	476	40	14
564	475	40	15
567	477	39	14
570	476	39	15
572	478	39	14
575	478	40	14
576	479	39	13
577	478	39	14
578	477	39	14
577	477	40	14
577	475	39	15
575	476	40	13
572	476	40	14
569	475	41	14
566	474	42	14
560	472	42	15
554	468	44	17
548	466	45	18
540	466	46	18
532	463	46	19
521	460	47	19
510	458	48	19
498	455	50	20
486	450	51	22
472	452	54	18
458	448	56	19
445	445	59	19
434	441	59	22
421	438	62	22
409	432	63	25
399	430	65	26
391	427	67	26
372	443	68	27
367	445	67	24
362	443	68	25
359	441	68	26
356	440	70	26
354	437	70	28
353	437	71	27
353	436	71	28
352	435	72	28
352	435	73	28
354	436	72	28
353	435	73	28
353	435	74	28
352	434	76	29
354	434	76	29
355	433	76	29
358	434	75	29
359	433	75	29
360	431	75	30
361	432	76	29
363	432	75	29
362	433	77	28
364	433	77	28
365	432	77	29
366	433	77	28
366	434	78	27
367	432	78	28
369	432	78	29
370	432	78	29
370	432	78	29
371	431	79	29
372	432	79	28
372	431	80	29
373	429	80	31
372	429	81	31
374	429	81	30
377	428	80	31
377	427	81	32
379	427	80	32
381	429	81	31
383	429	81	31
